squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
26,31,73.0,43.0,-30.0,1108.0,936.0,-172.0,1335.0,1165.0,-170.0,True,1,1,0,52.305,1.048,3.0,Palmer,Šeško -> Bowen,
26,32,55.0,64.0,9.0,1108.0,936.0,-172.0,1390.0,1229.0,-161.0,False,1,1,0,52.158,3.634,3.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
26,33,104.0,37.0,-67.0,1108.0,936.0,-172.0,1494.0,1266.0,-228.0,False,1,2,4,49.892,5.43,2.5,B.Fernandes,Enzo -> Wirtz; João Pedro -> Thiago,Bench Boost
26,34,62.0,54.0,-8.0,1108.0,936.0,-172.0,1556.0,1320.0,-236.0,False,1,2,4,57.267,13.195,1.0,Haaland,Palmer -> Cherki; Ekitiké -> Haaland,Free Hit
26,35,56.0,48.0,-8.0,1164.0,984.0,-180.0,1612.0,1368.0,-244.0,True,1,1,0,51.929,2.162,1.0,Haaland,N.Williams -> O'Reilly,
26,36,81.0,66.0,-15.0,1245.0,1050.0,-195.0,1693.0,1434.0,-259.0,True,1,1,0,55.737,1.168,1.0,Haaland,Anderson -> Casemiro,
26,37,67.0,62.0,-5.0,1312.0,1112.0,-200.0,1760.0,1496.0,-264.0,True,1,1,0,55.069,2.165,1.0,Haaland,Cherki -> Doku,
26,38,73.0,38.0,-35.0,1385.0,1150.0,-235.0,1833.0,1534.0,-299.0,True,1,0,0,54.227,0.0,1.0,Haaland,,
27,11,45.0,59.0,14.0,0.0,0.0,0.0,45.0,59.0,14.0,False,1,1,0,55.135,1.913,0.0,Haaland,Eze -> Saka,Bench Boost
27,12,73.0,57.0,-16.0,73.0,57.0,-16.0,118.0,116.0,-2.0,True,1,1,0,56.689,0.126,0.0,Haaland,João Pedro -> Mateta,
27,13,31.0,39.0,8.0,104.0,96.0,-8.0,149.0,155.0,6.0,True,1,1,0,54.342,1.287,0.5,Haaland,Semenyo -> Barnes,
27,14,56.0,64.0,8.0,160.0,160.0,0.0,205.0,219.0,14.0,True,1,1,0,55.942,2.738,0.0,Haaland,Van de Ven -> O'Reilly,
27,15,44.0,39.0,-5.0,204.0,199.0,-5.0,249.0,258.0,9.0,True,1,1,0,53.937,1.715,0.0,Haaland,Mateta -> João Pedro,
27,16,68.0,59.0,-9.0,272.0,258.0,-14.0,317.0,317.0,0.0,True,1,1,0,52.068,4.318,0.0,Haaland,Barnes -> Doku,
27,17,92.0,68.0,-24.0,364.0,326.0,-38.0,409.0,385.0,-24.0,True,1,1,0,51.65,4.275,0.0,Haaland,Doku -> Amad,
27,18,50.0,38.0,-12.0,414.0,364.0,-50.0,459.0,423.0,-36.0,True,1,1,0,52.386,2.567,0.0,Haaland,Mbeumo -> Foden,
27,19,43.0,36.0,-7.0,457.0,400.0,-57.0,502.0,459.0,-43.0,True,1,2,4,55.359,4.865,0.0,Haaland,Gabriel -> Thiaw; Amad -> Gordon,
27,20,59.0,73.0,14.0,516.0,473.0,-43.0,561.0,532.0,-29.0,True,1,1,0,51.283,2.449,0.0,Haaland,Sarr -> Bruno G.,
27,21,66.0,54.0,-12.0,582.0,527.0,-55.0,627.0,586.0,-41.0,True,1,1,0,53.224,0.434,1.5,Haaland,Saka -> Wirtz,
27,22,44.0,49.0,5.0,626.0,576.0,-50.0,671.0,635.0,-36.0,True,1,1,0,52.033,2.874,0.0,Haaland,João Pedro -> Watkins,
27,23,46.0,38.0,-8.0,672.0,614.0,-58.0,717.0,673.0,-44.0,True,1,1,0,53.613,2.418,1.0,Haaland,Muñoz -> Dorgu,
27,24,74.0,41.0,-33.0,746.0,655.0,-91.0,791.0,714.0,-77.0,True,1,2,4,53.459,11.799,0.0,Saka,Gordon -> Rice; Foden -> Saka,
27,25,63.0,58.0,-5.0,809.0,713.0,-96.0,854.0,772.0,-82.0,True,1,2,4,53.32,3.643,0.0,B.Fernandes,Saka -> B.Fernandes; O'Reilly -> Gabriel,
27,26,69.0,58.0,-11.0,878.0,771.0,-107.0,923.0,830.0,-93.0,True,1,1,0,55.978,2.266,0.5,Haaland,Watkins -> Ekitiké,
27,27,47.0,41.0,-6.0,925.0,812.0,-113.0,970.0,871.0,-99.0,True,1,0,0,56.981,0.0,0.5,Haaland,,
27,28,67.0,54.0,-13.0,992.0,866.0,-126.0,1037.0,925.0,-112.0,True,2,2,0,54.958,0.988,0.5,Haaland,Wirtz -> Semenyo; B.Fernandes -> Palmer,
27,29,78.0,73.0,-5.0,1070.0,939.0,-131.0,1115.0,998.0,-117.0,True,1,2,4,54.753,4.684,0.0,M.Salah,Haaland -> Raúl; Bruno G. -> M.Salah,
27,30,70.0,52.0,-18.0,1140.0,991.0,-149.0,1185.0,1050.0,-135.0,True,1,1,0,56.454,2.07,0.0,M.Salah,Dorgu -> F.Kadıoğlu,
27,31,52.0,26.0,-26.0,1192.0,1017.0,-175.0,1237.0,1076.0,-161.0,True,1,1,0,52.141,2.385,1.0,Palmer,Ekitiké -> João Pedro,
27,32,70.0,52.0,-18.0,1192.0,1017.0,-175.0,1307.0,1128.0,-179.0,False,1,2,4,51.098,6.044,0.0,B.Fernandes,Semenyo -> Anderson; Enzo -> B.Fernandes,Wild Card
27,33,111.0,48.0,-63.0,1192.0,1017.0,-175.0,1418.0,1176.0,-242.0,False,1,1,0,49.591,4.178,0.0,M.Salah,F.Kadıoğlu -> Mavropanos,Bench Boost
27,34,67.0,41.0,-26.0,1192.0,1017.0,-175.0,1485.0,1217.0,-268.0,False,1,2,4,55.487,6.37,0.0,M.Salah,Thiaw -> Justin; Anderson -> Cherki,Free Hit
27,35,61.0,45.0,-16.0,1253.0,1062.0,-191.0,1546.0,1262.0,-284.0,True,1,1,0,51.793,0.804,0.0,M.Salah,Senesi -> Guéhi,
27,36,82.0,61.0,-21.0,1253.0,1062.0,-191.0,1628.0,1323.0,-305.0,False,1,1,0,50.045,0.393,1.0,B.Fernandes,Raúl -> Osula,3xc
27,37,69.0,59.0,-10.0,1322.0,1121.0,-201.0,1697.0,1382.0,-315.0,True,1,1,0,52.884,3.181,1.0,B.Fernandes,Rice -> Doku,
27,38,68.0,45.0,-23.0,1390.0,1166.0,-224.0,1765.0,1427.0,-338.0,True,1,0,0,51.478,0.0,1.0,Doku,,
28,11,57.0,52.0,-5.0,57.0,52.0,-5.0,57.0,52.0,-5.0,True,1,1,0,55.802,2.278,0.0,Haaland,Gordon -> Mbeumo,
28,12,39.0,39.0,0.0,96.0,91.0,-5.0,96.0,91.0,-5.0,True,1,1,0,55.944,2.374,3.0,Haaland,Gyökeres -> Thiago,
28,13,59.0,46.0,-13.0,155.0,137.0,-18.0,155.0,137.0,-18.0,True,1,1,0,53.084,1.47,1.5,Haaland,Dewsbury-Hall -> Barnes,
28,14,72.0,57.0,-15.0,227.0,194.0,-33.0,227.0,194.0,-33.0,True,1,1,0,55.141,1.748,2.5,Haaland,Gabriel -> O'Reilly,
28,15,52.0,44.0,-8.0,279.0,238.0,-41.0,279.0,238.0,-41.0,True,1,1,0,52.799,2.402,2.5,Haaland,James -> Calafiori,
28,16,105.0,72.0,-33.0,279.0,238.0,-41.0,384.0,310.0,-74.0,False,1,1,0,53.936,3.443,0.0,Haaland,Barnes -> B.Fernandes,Free Hit
28,17,73.0,67.0,-6.0,352.0,305.0,-47.0,457.0,377.0,-80.0,True,1,1,0,54.935,1.905,0.0,Haaland,Calafiori -> J.Timber,
28,18,39.0,33.0,-6.0,391.0,338.0,-53.0,496.0,410.0,-86.0,True,1,1,0,54.325,1.801,0.0,Haaland,Mbeumo -> Cunha,
28,19,44.0,55.0,11.0,435.0,393.0,-42.0,540.0,465.0,-75.0,True,1,1,0,53.895,2.459,1.5,Haaland,B.Fernandes -> Gordon,
28,20,53.0,55.0,2.0,488.0,448.0,-40.0,593.0,520.0,-73.0,True,1,1,0,51.482,4.095,0.5,Haaland,Mateta -> Ekitiké,
28,21,64.0,52.0,-12.0,552.0,500.0,-52.0,657.0,572.0,-85.0,True,1,1,0,52.021,1.786,0.0,Haaland,Cunha -> Wirtz,
28,22,54.0,44.0,-10.0,606.0,544.0,-62.0,711.0,616.0,-95.0,True,1,1,0,50.679,1.54,0.5,Haaland,O'Reilly -> Guéhi,
28,23,44.0,43.0,-1.0,650.0,587.0,-63.0,755.0,659.0,-96.0,True,1,1,0,52.113,3.19,0.5,Haaland,Richards -> Dorgu,
28,24,78.0,79.0,1.0,728.0,666.0,-62.0,833.0,738.0,-95.0,True,1,1,0,52.512,5.041,1.5,Saka,Gordon -> Rice,
28,25,71.0,60.0,-11.0,799.0,726.0,-73.0,904.0,798.0,-106.0,True,1,2,4,53.71,1.994,1.0,B.Fernandes,Saka -> B.Fernandes; Dorgu -> Gabriel,
28,26,57.0,81.0,24.0,856.0,807.0,-49.0,961.0,879.0,-82.0,True,1,1,0,56.913,1.818,0.5,Haaland,J.Timber -> Virgil,
28,27,45.0,45.0,0.0,901.0,852.0,-49.0,1006.0,924.0,-82.0,True,1,1,0,58.129,0.191,0.0,Haaland,Dúbravka -> José Sá,
28,28,86.0,90.0,4.0,987.0,942.0,-45.0,1092.0,1014.0,-78.0,True,1,0,0,56.082,0.0,0.0,Haaland,,
28,29,101.0,79.0,-22.0,1088.0,1021.0,-67.0,1193.0,1093.0,-100.0,True,2,2,0,53.358,11.543,2.5,Palmer,Haaland -> João Pedro; Rice -> Palmer,
28,30,64.0,55.0,-9.0,1152.0,1076.0,-76.0,1257.0,1148.0,-109.0,True,1,1,0,57.698,2.866,3.5,B.Fernandes,Wirtz -> Gibbs-White,
28,31,65.0,45.0,-20.0,1217.0,1121.0,-96.0,1322.0,1193.0,-129.0,True,1,1,0,53.325,0.079,3.0,Palmer,Senesi -> Thiaw,
28,32,70.0,61.0,-9.0,1217.0,1121.0,-96.0,1392.0,1254.0,-138.0,False,1,1,0,52.42,3.565,0.0,B.Fernandes,Semenyo -> Saka,Wild Card
28,33,114.0,61.0,-53.0,1217.0,1121.0,-96.0,1506.0,1315.0,-191.0,False,1,1,0,49.923,5.113,0.0,B.Fernandes,Enzo -> Szoboszlai,Bench Boost
28,34,56.0,37.0,-19.0,1217.0,1121.0,-96.0,1562.0,1352.0,-210.0,False,1,2,4,55.04,8.858,2.5,B.Fernandes,Saka -> Cherki; Rodon -> O'Reilly,Free Hit
28,35,48.0,53.0,5.0,1265.0,1174.0,-91.0,1610.0,1405.0,-205.0,True,1,1,0,51.001,3.49,2.0,B.Fernandes,Ekitiké -> Watkins,
28,36,83.0,68.0,-15.0,1265.0,1174.0,-91.0,1693.0,1473.0,-220.0,False,1,1,0,53.131,1.58,1.0,B.Fernandes,José Sá -> Raya,3xc
28,37,62.0,78.0,16.0,1327.0,1252.0,-75.0,1755.0,1551.0,-204.0,True,1,1,0,54.667,3.312,1.0,B.Fernandes,Cherki -> Doku,
28,38,68.0,57.0,-11.0,1395.0,1309.0,-86.0,1823.0,1608.0,-215.0,True,1,0,0,52.446,0.0,1.0,Doku,,
29,11,43.0,41.0,-2.0,43.0,41.0,-2.0,43.0,41.0,-2.0,True,1,1,0,54.505,2.21,0.0,Haaland,King -> Gakpo,
29,12,52.0,44.0,-8.0,95.0,85.0,-10.0,95.0,85.0,-10.0,True,1,1,0,56.58,0.24,0.0,Haaland,Roefs -> Mamardashvili,
29,13,88.0,49.0,-39.0,95.0,85.0,-10.0,183.0,134.0,-49.0,False,1,1,0,52.688,1.723,0.0,Haaland,Sarr -> Barnes,Free Hit
29,14,80.0,65.0,-15.0,175.0,150.0,-25.0,263.0,199.0,-64.0,True,1,1,0,55.623,1.293,1.0,Haaland,Gabriel -> O'Reilly,
29,15,59.0,53.0,-6.0,234.0,203.0,-31.0,322.0,252.0,-70.0,True,1,1,0,53.835,4.841,0.0,Haaland,Mamardashvili -> Raya,
29,16,83.0,79.0,-4.0,317.0,282.0,-35.0,405.0,331.0,-74.0,True,1,1,0,53.449,3.682,0.0,Haaland,Barnes -> Szoboszlai,
29,17,93.0,78.0,-15.0,317.0,282.0,-35.0,498.0,409.0,-89.0,False,1,1,0,53.668,3.47,1.0,Haaland,Gakpo -> Amad,3xc
29,18,46.0,34.0,-12.0,317.0,282.0,-35.0,544.0,443.0,-101.0,False,1,1,0,56.513,2.156,0.0,Haaland,Mateta -> Ekitiké,Bench Boost
29,19,55.0,44.0,-11.0,372.0,326.0,-46.0,599.0,487.0,-112.0,True,1,2,4,54.285,5.549,1.0,Haaland,B.Fernandes -> Gordon; Szoboszlai -> Schade,
29,20,69.0,35.0,-34.0,441.0,361.0,-80.0,668.0,522.0,-146.0,True,1,1,0,53.972,4.42,1.0,Haaland,Amad -> Bruno G.,
29,21,60.0,61.0,1.0,501.0,422.0,-79.0,728.0,583.0,-145.0,True,1,1,0,52.26,2.689,0.0,Haaland,Gordon -> Wirtz,
29,22,50.0,38.0,-12.0,551.0,460.0,-91.0,778.0,621.0,-157.0,True,1,1,0,53.34,2.917,3.0,Haaland,Ekitiké -> Calvert-Lewin,
29,23,34.0,32.0,-2.0,585.0,492.0,-93.0,812.0,653.0,-159.0,True,1,1,0,53.616,2.66,3.5,Haaland,O'Reilly -> Dorgu,
29,24,65.0,49.0,-16.0,650.0,541.0,-109.0,877.0,702.0,-175.0,True,1,1,0,53.134,3.315,0.0,Saka,Calvert-Lewin -> Watkins,
29,25,67.0,52.0,-15.0,717.0,593.0,-124.0,944.0,754.0,-190.0,True,1,2,4,48.859,7.552,3.5,Haaland,Bruno G. -> Enzo; Saka -> Rice,
29,26,76.0,56.0,-20.0,717.0,593.0,-124.0,1020.0,810.0,-210.0,False,1,1,0,55.382,7.635,1.5,Haaland,Schade -> B.Fernandes,3xc
29,27,38.0,47.0,9.0,755.0,640.0,-115.0,1058.0,857.0,-201.0,True,1,1,0,57.788,4.223,2.0,Haaland,Watkins -> Ekitiké,
29,28,84.0,76.0,-8.0,839.0,716.0,-123.0,1142.0,933.0,-209.0,True,1,1,0,54.461,4.102,0.0,Haaland,Wirtz -> Palmer,
29,29,90.0,78.0,-12.0,929.0,794.0,-135.0,1232.0,1011.0,-221.0,True,1,2,4,54.28,3.973,0.0,M.Salah,Haaland -> Thiago; Rice -> M.Salah,
29,30,52.0,45.0,-7.0,981.0,839.0,-142.0,1284.0,1056.0,-228.0,True,1,1,0,58.243,2.574,0.0,M.Salah,Muñoz -> Konaté,
29,31,76.0,28.0,-48.0,1057.0,867.0,-190.0,1360.0,1084.0,-276.0,True,1,1,0,50.624,2.765,0.5,Palmer,Konaté -> O'Reilly,
29,32,57.0,62.0,5.0,1114.0,929.0,-185.0,1417.0,1146.0,-271.0,True,1,1,0,47.682,4.742,0.0,B.Fernandes,Semenyo -> Gibbs-White,
29,33,99.0,76.0,-23.0,1114.0,929.0,-185.0,1516.0,1222.0,-294.0,False,1,2,4,48.408,6.28,0.5,M.Salah,Palmer -> Szoboszlai; Marc Guiu -> Bowen,Wild Card
29,34,57.0,38.0,-19.0,1114.0,929.0,-185.0,1573.0,1260.0,-313.0,False,1,2,4,57.617,5.45,0.5,M.Salah,J.Timber -> Khusanov; Enzo -> Cherki,Free Hit
29,35,60.0,65.0,5.0,1174.0,994.0,-180.0,1633.0,1325.0,-308.0,True,1,1,0,52.756,3.001,0.0,M.Salah,Ekitiké -> Watkins,
29,36,75.0,57.0,-18.0,1249.0,1051.0,-198.0,1708.0,1382.0,-326.0,True,1,1,0,53.7,0.895,0.0,B.Fernandes,Khusanov -> Pedro Porro,
29,37,55.0,61.0,6.0,1304.0,1112.0,-192.0,1763.0,1443.0,-320.0,True,1,1,0,51.6,3.568,0.0,B.Fernandes,Cherki -> Doku,
29,38,68.0,88.0,20.0,1304.0,1112.0,-192.0,1831.0,1531.0,-300.0,False,1,0,0,52.223,0.0,0.0,Doku,,Bench Boost
30,11,58.0,40.0,-18.0,58.0,40.0,-18.0,58.0,40.0,-18.0,True,1,1,0,54.712,1.986,0.0,Haaland,Anderson -> Gakpo,
30,12,56.0,46.0,-10.0,114.0,86.0,-28.0,114.0,86.0,-28.0,True,1,1,0,56.641,0.632,0.0,Haaland,Ndiaye -> Szoboszlai,
30,13,56.0,58.0,2.0,170.0,144.0,-26.0,170.0,144.0,-26.0,True,1,1,0,54.348,1.187,1.0,Haaland,Gabriel -> O'Reilly,
30,14,69.0,56.0,-13.0,239.0,200.0,-39.0,239.0,200.0,-39.0,True,1,1,0,57.793,0.921,0.0,Haaland,Andersen -> J.Timber,
30,15,57.0,58.0,1.0,239.0,200.0,-39.0,296.0,258.0,-38.0,False,1,1,0,54.278,1.715,0.0,Haaland,Mateta -> João Pedro,Wild Card
30,16,78.0,75.0,-3.0,239.0,200.0,-39.0,374.0,333.0,-41.0,False,1,1,0,56.22,1.748,1.5,Haaland,João Pedro -> Thiago,3xc
30,17,80.0,62.0,-18.0,319.0,262.0,-57.0,454.0,395.0,-59.0,True,1,1,0,55.143,3.395,1.0,Haaland,Gakpo -> Mbeumo,
30,18,57.0,25.0,-32.0,319.0,262.0,-57.0,511.0,420.0,-91.0,False,1,1,0,55.611,2.165,0.0,Haaland,Enzo -> Gordon,Bench Boost
30,19,36.0,43.0,7.0,319.0,262.0,-57.0,547.0,463.0,-84.0,False,1,1,0,53.835,6.11,1.0,Haaland,Mbeumo -> Schade,Free Hit
30,20,56.0,52.0,-4.0,375.0,314.0,-61.0,603.0,515.0,-88.0,True,1,1,0,52.665,3.588,1.5,Haaland,B.Fernandes -> Wirtz,
30,21,70.0,59.0,-11.0,445.0,373.0,-72.0,673.0,574.0,-99.0,True,1,1,0,52.359,1.005,1.0,Haaland,J.Timber -> Gabriel,
30,22,33.0,38.0,5.0,478.0,411.0,-67.0,706.0,612.0,-94.0,True,1,1,0,53.963,1.953,0.5,Haaland,Szoboszlai -> Rogers,
30,23,57.0,39.0,-18.0,535.0,450.0,-85.0,763.0,651.0,-112.0,True,1,1,0,53.527,3.546,0.5,Haaland,Guéhi -> Dorgu,
30,24,61.0,61.0,0.0,596.0,511.0,-85.0,824.0,712.0,-112.0,True,1,1,0,54.036,2.478,0.5,Saka,Gordon -> Gibbs-White,
30,25,70.0,77.0,7.0,666.0,588.0,-78.0,894.0,789.0,-105.0,True,1,2,4,51.274,5.673,0.5,Haaland,Saka -> Rice; Schade -> Palmer,
30,26,90.0,75.0,-15.0,756.0,663.0,-93.0,984.0,864.0,-120.0,True,1,1,0,55.499,2.21,0.5,Haaland,Rice -> Szoboszlai,
30,27,54.0,58.0,4.0,810.0,721.0,-89.0,1038.0,922.0,-116.0,True,1,1,0,58.533,4.189,1.5,Palmer,Gibbs-White -> Rice,
30,28,93.0,69.0,-24.0,903.0,790.0,-113.0,1131.0,991.0,-140.0,True,1,1,0,56.974,1.215,1.0,Haaland,Wirtz -> B.Fernandes,
30,29,66.0,72.0,6.0,969.0,862.0,-107.0,1197.0,1063.0,-134.0,True,1,2,4,54.698,4.483,3.5,Palmer,Haaland -> João Pedro; Marc Guiu -> Ekitiké,
30,30,64.0,65.0,1.0,1033.0,927.0,-106.0,1261.0,1128.0,-133.0,True,1,1,0,57.806,2.986,2.5,B.Fernandes,Dorgu -> Tarkowski,
30,31,76.0,47.0,-29.0,1109.0,974.0,-135.0,1337.0,1175.0,-162.0,True,1,1,0,53.151,0.435,2.5,Palmer,Rice -> Garnacho,
30,32,67.0,56.0,-11.0,1109.0,974.0,-135.0,1404.0,1231.0,-173.0,False,1,1,0,53.006,3.068,1.5,B.Fernandes,Garnacho -> Gibbs-White,Wild Card
30,33,89.0,75.0,-14.0,1109.0,974.0,-135.0,1493.0,1306.0,-187.0,False,1,1,0,50.523,4.832,1.0,B.Fernandes,João Pedro -> Bowen,Bench Boost
30,34,58.0,60.0,2.0,1109.0,974.0,-135.0,1551.0,1366.0,-185.0,False,1,1,0,55.403,3.147,1.5,B.Fernandes,Rogers -> Cherki,Free Hit
30,35,59.0,42.0,-17.0,1168.0,1016.0,-152.0,1610.0,1408.0,-202.0,True,1,1,0,52.624,3.001,1.0,B.Fernandes,Ekitiké -> Watkins,
30,36,70.0,58.0,-12.0,1168.0,1016.0,-152.0,1680.0,1466.0,-214.0,False,1,1,0,53.153,0.163,1.0,B.Fernandes,Virgil -> Saliba,3xc
30,37,72.0,73.0,1.0,1240.0,1089.0,-151.0,1752.0,1539.0,-213.0,True,1,1,0,54.883,3.336,1.0,B.Fernandes,Cherki -> Doku,
30,38,66.0,64.0,-2.0,1306.0,1153.0,-153.0,1818.0,1603.0,-215.0,True,1,0,0,52.472,0.0,1.0,Doku,,
31,11,40.0,40.0,0.0,40.0,40.0,0.0,40.0,40.0,0.0,True,1,0,0,54.189,0.0,2.0,Haaland,,
31,12,40.0,36.0,-4.0,80.0,76.0,-4.0,80.0,76.0,-4.0,True,2,0,0,52.859,0.0,2.0,Haaland,,
31,13,58.0,58.0,0.0,80.0,76.0,-4.0,138.0,134.0,-4.0,False,3,0,0,52.12,0.0,2.0,Haaland,,Free Hit
31,14,76.0,84.0,8.0,156.0,160.0,4.0,214.0,218.0,4.0,True,4,0,0,51.081,0.0,2.0,Haaland,,
31,15,81.0,85.0,4.0,237.0,245.0,8.0,295.0,303.0,8.0,True,5,0,0,53.031,0.0,2.0,Haaland,,
31,16,91.0,79.0,-12.0,328.0,324.0,-4.0,386.0,382.0,-4.0,True,5,0,0,50.455,0.0,2.0,Haaland,,
31,17,85.0,73.0,-12.0,328.0,324.0,-4.0,471.0,455.0,-16.0,False,5,0,0,52.278,0.0,2.0,Haaland,,Bench Boost
31,18,35.0,48.0,13.0,363.0,372.0,9.0,506.0,503.0,-3.0,True,5,0,0,52.838,0.0,2.0,Haaland,,
31,19,48.0,62.0,14.0,363.0,372.0,9.0,554.0,565.0,11.0,False,5,0,0,52.239,0.0,2.0,Haaland,,Wild Card
31,20,67.0,52.0,-15.0,430.0,424.0,-6.0,621.0,617.0,-4.0,True,5,0,0,48.764,0.0,2.0,Haaland,,
31,21,51.0,52.0,1.0,481.0,476.0,-5.0,672.0,669.0,-3.0,True,5,0,0,50.669,0.0,2.0,Haaland,,
31,22,48.0,45.0,-3.0,529.0,521.0,-8.0,720.0,714.0,-6.0,True,5,0,0,48.305,0.0,2.0,Haaland,,
31,23,39.0,41.0,2.0,568.0,562.0,-6.0,759.0,755.0,-4.0,True,5,0,0,51.195,0.0,2.0,Haaland,,
31,24,76.0,57.0,-19.0,644.0,619.0,-25.0,835.0,812.0,-23.0,True,5,0,0,47.797,0.0,2.0,B.Fernandes,,
31,25,76.0,62.0,-14.0,720.0,681.0,-39.0,911.0,874.0,-37.0,True,5,0,0,46.379,0.0,2.0,B.Fernandes,,
31,26,50.0,69.0,19.0,720.0,681.0,-39.0,961.0,943.0,-18.0,False,5,0,0,51.924,0.0,2.0,Haaland,,3xc
31,27,41.0,37.0,-4.0,761.0,718.0,-43.0,1002.0,980.0,-22.0,True,5,0,0,52.591,0.0,2.0,Haaland,,
31,28,92.0,68.0,-24.0,853.0,786.0,-67.0,1094.0,1048.0,-46.0,True,5,0,0,47.788,0.0,2.0,Haaland,,
31,29,54.0,56.0,2.0,907.0,842.0,-65.0,1148.0,1104.0,-44.0,True,5,0,0,48.165,0.0,2.0,Semenyo,,
31,30,63.0,37.0,-26.0,970.0,879.0,-91.0,1211.0,1141.0,-70.0,True,5,0,0,49.985,0.0,2.0,Haaland,,
31,31,65.0,37.0,-28.0,1035.0,916.0,-119.0,1276.0,1178.0,-98.0,True,5,0,0,44.774,0.0,2.0,B.Fernandes,,
31,32,55.0,55.0,0.0,1035.0,916.0,-119.0,1331.0,1233.0,-98.0,False,5,0,0,40.73,0.0,2.0,B.Fernandes,,Wild Card
31,33,98.0,62.0,-36.0,1133.0,978.0,-155.0,1429.0,1295.0,-134.0,True,5,0,0,43.417,0.0,2.0,Haaland,,
31,34,59.0,31.0,-28.0,1133.0,978.0,-155.0,1488.0,1326.0,-162.0,False,5,0,0,51.218,0.0,2.0,Haaland,,Free Hit
31,35,63.0,43.0,-20.0,1196.0,1021.0,-175.0,1551.0,1369.0,-182.0,True,5,0,0,45.14,0.0,2.0,Haaland,,
31,36,91.0,104.0,13.0,1287.0,1125.0,-162.0,1642.0,1473.0,-169.0,True,5,0,0,48.836,0.0,2.0,Haaland,,
31,37,66.0,49.0,-17.0,1287.0,1125.0,-162.0,1708.0,1522.0,-186.0,False,5,0,0,55.292,0.0,2.0,Haaland,,Bench Boost
31,38,62.0,56.0,-6.0,1349.0,1181.0,-168.0,1770.0,1578.0,-192.0,True,5,0,0,51.734,0.0,2.0,Haaland,,
32,11,45.0,45.0,0.0,45.0,45.0,0.0,45.0,45.0,0.0,True,1,1,0,52.875,2.329,0.0,Haaland,Reijnders -> Gakpo,
32,12,67.0,71.0,4.0,112.0,116.0,4.0,112.0,116.0,4.0,True,1,1,0,55.582,0.974,1.0,Haaland,Woltemade -> Thiago,
32,13,48.0,59.0,11.0,160.0,175.0,15.0,160.0,175.0,15.0,True,1,1,0,54.219,1.492,0.0,Haaland,Semenyo -> Mbeumo,
32,14,65.0,54.0,-11.0,225.0,229.0,4.0,225.0,229.0,4.0,True,1,1,0,56.649,1.469,1.0,Haaland,Gabriel -> O'Reilly,
32,15,53.0,67.0,14.0,278.0,296.0,18.0,278.0,296.0,18.0,True,1,1,0,53.928,2.616,0.5,Haaland,Gakpo -> Foden,
32,16,96.0,79.0,-17.0,374.0,375.0,1.0,374.0,375.0,1.0,True,1,1,0,53.938,2.18,1.0,Haaland,Eze -> Neto,
32,17,89.0,58.0,-31.0,463.0,433.0,-30.0,463.0,433.0,-30.0,True,1,1,0,55.093,4.026,0.0,Haaland,Mbeumo -> B.Fernandes,
32,18,54.0,39.0,-15.0,463.0,433.0,-30.0,517.0,472.0,-45.0,False,1,1,0,56.42,0.611,2.0,Haaland,Mateta -> Calvert-Lewin,Bench Boost
32,19,42.0,33.0,-9.0,505.0,466.0,-39.0,559.0,505.0,-54.0,True,1,1,0,55.871,3.15,3.5,Haaland,B.Fernandes -> Gordon,
32,20,69.0,44.0,-25.0,505.0,466.0,-39.0,628.0,549.0,-79.0,False,1,1,0,51.924,4.395,0.5,Haaland,Dewsbury-Hall -> Ødegaard,Wild Card
32,21,55.0,55.0,0.0,560.0,521.0,-39.0,683.0,604.0,-79.0,True,1,1,0,51.322,1.049,0.0,Haaland,Ødegaard -> Wirtz,
32,22,47.0,43.0,-4.0,607.0,564.0,-43.0,730.0,647.0,-83.0,True,1,1,0,53.687,1.067,0.5,Haaland,Gordon -> Rogers,
32,23,52.0,36.0,-16.0,659.0,600.0,-59.0,782.0,683.0,-99.0,True,1,1,0,51.681,2.199,0.0,Haaland,Saka -> Palmer,
32,24,72.0,52.0,-20.0,731.0,652.0,-79.0,854.0,735.0,-119.0,True,1,2,4,51.3,13.927,2.0,Saka,Palmer -> Saka; Foden -> Rice,
32,25,81.0,63.0,-18.0,812.0,715.0,-97.0,935.0,798.0,-137.0,True,1,1,0,49.726,5.271,1.0,Haaland,O'Reilly -> Gabriel,
32,26,67.0,62.0,-5.0,812.0,715.0,-97.0,1002.0,860.0,-142.0,False,1,1,0,56.074,6.32,2.0,Haaland,Saka -> B.Fernandes,3xc
32,27,40.0,49.0,9.0,852.0,764.0,-88.0,1042.0,909.0,-133.0,True,1,1,0,57.814,2.959,1.0,Haaland,Neto -> Mbeumo,
32,28,77.0,71.0,-6.0,929.0,835.0,-94.0,1119.0,980.0,-139.0,True,1,1,0,55.291,0.497,1.0,Haaland,Lacroix -> O'Reilly,
